-1.500482557030849318e+00  ,   1.368389071506387333e+00  ,   -1.593861012647539876e+00  ,   -1.292698536315695979e+00
-8.957643542667490522e-01  ,   4.627695627613601093e-01  ,   -1.161538258752923714e+00  ,   -8.916975284609210961e-01
-1.302934810794614817e+00  ,   8.322513773618022137e-01  ,   -1.039099998985927087e+00  ,   -1.258131414437298590e+00
-1.072071332444291203e+00  ,   -1.703701752305258332e-01  ,   -1.216954071318089525e+00  ,   -1.371588287051499488e+00
-1.040477098340823359e+00  ,   9.034294221821669302e-01  ,   -1.229498132673212396e+00  ,   -1.012726394426747722e+00
-7.467258469821864697e-01  ,   1.138150521868994680e+00  ,   -1.310600794178463424e+00  ,   -1.270068774466809769e+00
-7.593688441861343730e-01  ,   9.143076912365343256e-01  ,   -1.338296528679474129e+00  ,   -1.334391233127570908e+00
-1.420144983284365114e+00  ,   3.313238307881243849e-01  ,   -1.234541754088315235e+00  ,   -1.368875036219928454e+00
-1.309045186810007255e+00  ,   4.500813766784251407e-02  ,   -1.243010406517514488e+00  ,   -1.304977553448861016e+00
-4.971476322257528668e-01  ,   8.958413819951953627e-01  ,   -1.288552253230748734e+00  ,   -1.016945577622387908e+00
-7.665238540399927913e-01  ,   2.305355717210611388e+00  ,   -1.282393673819362867e+00  ,   -1.413723922977581759e+00
-3.843270576813936912e-01  ,   2.561748549385767681e+00  ,   -1.356079530061719218e+00  ,   -1.354642231773752536e+00
-1.174035442431257792e+00  ,   2.794868490773458683e-02  ,   -1.273254917780800799e+00  ,   -1.460617876059968845e+00
-1.015409725900958460e+00  ,   2.377724588738525102e-01  ,   -1.467829255287778301e+00  ,   -1.353069217375368005e+00
-4.099247863774063139e-01  ,   1.036255652132994198e+00  ,   -1.401358614520779922e+00  ,   -1.300279913244617003e+00
-1.144225821132694110e+00  ,   1.772354565750957622e-01  ,   -1.289760480710179014e+00  ,   -1.389790792785732920e+00
-1.770519684333518695e+00  ,   -1.088255904795873974e-01  ,   -1.415136957239073512e+00  ,   -1.352278268791978544e+00
-8.911453352440386055e-01  ,   7.430381567378950836e-01  ,   -1.305933671337142776e+00  ,   -1.266522164445478049e+00
-1.070795477676959040e+00  ,   1.053541329615646394e+00  ,   -1.388383381343501810e+00  ,   -1.244635708438517563e+00
-1.653002817139986425e+00  ,   -1.775143262913802200e+00  ,   -1.429505132520108912e+00  ,   -1.238327005538625736e+00
-1.705796302726439784e+00  ,   3.437370815718495676e-01  ,   -1.417753690739681494e+00  ,   -1.316814448577077856e+00
-9.667326207949092920e-01  ,   1.061821796233018089e+00  ,   -1.230417601025416419e+00  ,   -7.609269409400334361e-01
-8.483043087774652102e-01  ,   1.662410157455933346e+00  ,   -1.050695060453228580e+00  ,   -9.961694676647577795e-01
-1.278049943301717395e+00  ,   -9.655490481989582874e-02  ,   -1.355278814969537615e+00  ,   -1.164850761792912470e+00
-8.532876177534934881e-01  ,   1.781184554514151586e+00  ,   -1.231042723203114475e+00  ,   -1.371449510269310279e+00
-1.462600961509767261e+00  ,   2.958102166187903115e-01  ,   -1.339868142274786900e+00  ,   -1.326412622486212500e+00
-6.414852872372218684e-01  ,   1.412881308832981242e+00  ,   -1.317635000724118433e+00  ,   -1.344349435919502067e+00
-1.065395323082410473e+00  ,   4.972448810916629269e-01  ,   -1.322999820347078082e+00  ,   -1.384931971190588973e+00
1.404004720481288215e+00  ,   3.619801457475776418e-01  ,   5.542980067639382558e-01  ,   2.871597583540735354e-01
6.883543474170016330e-01  ,   2.993140639678574799e-01  ,   4.336082077418415559e-01  ,   4.511972096972522994e-01
1.203268357242597952e+00  ,   1.201085570342007858e-01  ,   6.414257856634297816e-01  ,   4.449949550470987947e-01
-4.085516196363770947e-01  ,   -1.732130769061111852e+00  ,   1.308653282932819018e-01  ,   9.953684362950679376e-02
7.799309141698829162e-01  ,   -5.409519416480784715e-01  ,   4.525672825763193963e-01  ,   3.362906930035722830e-01
-1.925370365472447720e-01  ,   -6.730543441685165051e-01  ,   4.054474370708822106e-01  ,   9.345122473646386152e-02
5.989587207798974244e-01  ,   5.783105736382944118e-01  ,   5.360558983231430430e-01  ,   5.054092460186666580e-01
-1.165982306654942846e+00  ,   -1.527430400589447901e+00  ,   -2.908697999755383012e-01  ,   -2.232587424937551857e-01
8.464617067014740259e-01  ,   -4.541600360889682109e-01  ,   4.462528929586728754e-01  ,   8.194619457997640022e-02
-8.218167334761155018e-01  ,   -8.565138843852699857e-01  ,   7.055503426895110008e-02  ,   3.121378658545442275e-01
-1.023907904970045024e+00  ,   -2.514109642567239788e+00  ,   -1.530612310798475095e-01  ,   -3.037397871528145776e-01
8.881095783363913976e-02  ,   -2.170366453008404917e-01  ,   2.716069259783967516e-01  ,   3.947486662592635254e-01
1.977635314112203280e-01  ,   -1.858646773240552497e+00  ,   1.302367854743925191e-01  ,   -2.159381024934984017e-01
3.270637867093707518e-01  ,   -3.965378258840233650e-01  ,   5.371419519013600485e-01  ,   2.817410060497085311e-01
-2.981591648203876233e-01  ,   -3.302986770326332699e-01  ,   -9.945220119189193686e-02  ,   8.008990685240106877e-02
1.051940918749378673e+00  ,   1.379369904874542807e-01  ,   3.611798932227559544e-01  ,   1.976027384981951518e-01
-2.453046042714054631e-01  ,   -9.188211513549444931e-02  ,   4.386998891656809230e-01  ,   4.252257872800093708e-01
-8.598750476646439822e-02  ,   -8.229423189232466518e-01  ,   1.797359719817657187e-01  ,   -3.251301260478347555e-01
4.092045717267550065e-01  ,   -1.891254305082495701e+00  ,   4.215517587885289630e-01  ,   3.373132657034840221e-01
-2.736833435893017419e-01  ,   -1.234119619011901703e+00  ,   1.003877003328128570e-01  ,   -7.344386855183485108e-02
2.168669425161662626e-02  ,   2.420216788649800499e-01  ,   5.698070228929371650e-01  ,   7.910026383371783210e-01
2.951676575062506247e-01  ,   -6.557714171384185775e-01  ,   1.202404746891872905e-01  ,   6.254050864126133036e-02
5.637483449362694632e-01  ,   -1.263584071198074810e+00  ,   6.273625035339066569e-01  ,   4.423576690182376425e-01
2.464174784273518715e-01  ,   -6.056861345438220301e-01  ,   5.520364498403533826e-01  ,   2.491434056461799829e-02
7.093622146853814092e-01  ,   -3.796021434888331436e-01  ,   3.151922229409310217e-01  ,   8.459824129222288935e-02
9.000267286515070131e-01  ,   -1.910439518506092949e-01  ,   3.750785284896082095e-01  ,   3.228343532202138100e-01
1.162531957186165865e+00  ,   -4.661577393327023255e-01  ,   6.103794190942318787e-01  ,   2.113338642177975402e-01
9.693536505579848361e-01  ,   -6.003072854144664294e-02  ,   6.739445102227088480e-01  ,   6.186455650288851249e-01
1.732665919219715800e-01  ,   -3.587681530074947056e-01  ,   4.093046660994916208e-01  ,   4.203606923944264162e-01
-1.965807030251089105e-01  ,   -9.974830583257838779e-01  ,   -1.684075387095163578e-01  ,   -3.193927011325165544e-01
-3.996787114749947856e-01  ,   -1.546001456232208637e+00  ,   1.964756978314612448e-02  ,   -1.228451082158354135e-01
-4.698521635595531154e-01  ,   -1.410999159902624811e+00  ,   -2.940875771133539401e-02  ,   -2.308855348824504772e-01
-3.327285267781441430e-02  ,   -9.136957929772401288e-01  ,   8.443713643671213465e-02  ,   -5.218935608329201316e-03
1.856490906118713202e-01  ,   -8.154553578676241310e-01  ,   7.517247599495999744e-01  ,   5.669345419986450141e-01
-5.581282825337960940e-01  ,   -2.046763407287744418e-01  ,   3.986324936255853935e-01  ,   4.568533190621328899e-01
1.214785034102375677e-01  ,   7.491416401589937601e-01  ,   4.277299498760776530e-01  ,   5.124402076074778822e-01
1.077053647448253937e+00  ,   2.836492006086492254e-02  ,   5.285103059193982933e-01  ,   3.942595868302943840e-01
5.192634540558467293e-01  ,   -1.792433753688422726e+00  ,   3.339363104765399326e-01  ,   1.184157576798925832e-01
-2.976465670995144253e-01  ,   -4.837706107130861771e-02  ,   2.139344023980003784e-01  ,   1.246873348252328789e-01
-4.284915749862704959e-01  ,   -1.245920894102423793e+00  ,   1.370374762480591757e-01  ,   1.352951262987716619e-01
-3.931480101280904194e-01  ,   -1.140674139520948982e+00  ,   3.460926991633228589e-01  ,   5.286039976015429603e-02
3.350778057120424314e-01  ,   -9.006773326755325437e-02  ,   4.914127680722192304e-01  ,   3.043993140059282343e-01
-2.836681732824767460e-02  ,   -9.606547278357684405e-01  ,   1.453374910665308495e-01  ,   4.470538577315408962e-02
-1.050796967156703676e+00  ,   -1.783708172166105888e+00  ,   -2.492613485681049179e-01  ,   -2.698272488658495227e-01
-3.299197052068912339e-01  ,   -7.859228319807466390e-01  ,   2.399354372315005979e-01  ,   1.141814184254188180e-01
-1.882748680914522188e-01  ,   -4.692081569232465707e-03  ,   2.534845969899809925e-01  ,   4.585302890639707946e-02
-1.591962265015876288e-01  ,   -3.992781934450526093e-01  ,   2.331264228976013542e-01  ,   1.705398162613017687e-01
4.413608394736148188e-01  ,   -3.505078563755164578e-01  ,   3.277101734016276691e-01  ,   1.646885232170079150e-01
-9.375355489731849179e-01  ,   -1.212358267611199691e+00  ,   -4.337870394796515816e-01  ,   -9.689609040730287615e-02
-2.026723605844016063e-01  ,   -4.706194317836046026e-01  ,   1.978004351233628444e-01  ,   1.525711882836431610e-01
5.571746871324192441e-01  ,   4.813555166887857339e-01  ,   1.295293321612119852e+00  ,   1.745672240919851514e+00
-4.230882738944660715e-02  ,   -8.256936882944900802e-01  ,   7.840444031915488887e-01  ,   9.090173332180879751e-01
1.496638280053263825e+00  ,   -2.361129866441810665e-02  ,   1.226728393275787754e+00  ,   1.126309748715294212e+00
5.043567235649135672e-01  ,   -4.134554011332350343e-01  ,   1.039184898683960911e+00  ,   8.494176474608715610e-01
8.158483916916721146e-01  ,   -2.662705993341333253e-03  ,   1.171239321978443382e+00  ,   1.309321136008154474e+00
2.137462464791281658e+00  ,   -7.544380624377002020e-02  ,   1.613080637105221760e+00  ,   1.193013145143722920e+00
-1.180474231359110782e+00  ,   -1.348179511188654756e+00  ,   4.111401821627079234e-01  ,   6.387424990422276849e-01
1.757591676583227569e+00  ,   -3.849955517423112039e-01  ,   1.447901921739239262e+00  ,   7.903431520901929019e-01
1.030800462416962437e+00  ,   -1.329898628290312690e+00  ,   1.173233099707440941e+00  ,   8.499177974023800486e-01
1.571390794456167583e+00  ,   1.235439758803780652e+00  ,   1.352937966966807348e+00  ,   1.687550863962081982e+00
7.752672588287813360e-01  ,   3.832319758127031850e-01  ,   7.483615285196912881e-01  ,   1.064055643993144118e+00
6.093508236379033827e-01  ,   -7.309108012492873119e-01  ,   8.918072000771640750e-01  ,   9.083784064943901670e-01
1.150393518366175538e+00  ,   -8.928408349412071676e-02  ,   1.006364416560928898e+00  ,   1.144063556032963502e+00
-2.110215119453137111e-01  ,   -1.310358496531123684e+00  ,   7.121942340444684660e-01  ,   1.064527722277856414e+00
-9.730593122118035010e-02  ,   -5.320730223958909377e-01  ,   7.782847845644343954e-01  ,   1.590284154665279726e+00
7.193719090844875597e-01  ,   3.521218361818848064e-01  ,   8.746189341767015568e-01  ,   1.422772539261993652e+00
7.535984860719719958e-01  ,   -2.036969504152681132e-01  ,   9.678039274869451036e-01  ,   8.404832166743770872e-01
2.252399304785791312e+00  ,   1.764556235191840017e+00  ,   1.642350265629006323e+00  ,   1.315923247027882992e+00
2.265824157502196456e+00  ,   -1.103981268819203887e+00  ,   1.775981433480587901e+00  ,   1.433649449623690897e+00
2.190122188167235306e-01  ,   -1.882182166538409529e+00  ,   6.803980059154652871e-01  ,   3.639155755436521700e-01
1.240377456479273999e+00  ,   2.316584320512978246e-01  ,   1.072403030345474351e+00  ,   1.444565370362907775e+00
-2.814840201884821203e-01  ,   -5.593962472689879561e-01  ,   6.247779240604962592e-01  ,   1.088730234941494901e+00
2.177772180040732142e+00  ,   -4.764013414602968344e-01  ,   1.680947868659914635e+00  ,   1.021183634474654545e+00
5.373898789859646863e-01  ,   -8.316007435623766764e-01  ,   6.383275399044691101e-01  ,   8.379040508363476691e-01
1.074829630885428600e+00  ,   5.119176286482742810e-01  ,   1.084408226691604415e+00  ,   1.162987147508954155e+00
1.560305748752177202e+00  ,   4.061189499210189346e-01  ,   1.285915348732916907e+00  ,   7.420837567195336382e-01
4.719098397881019702e-01  ,   -4.731931677607548736e-01  ,   5.976165507242431341e-01  ,   8.388304155106200977e-01
3.237310615929716029e-01  ,   -1.503739267561765569e-01  ,   6.497223798407102402e-01  ,   8.109795100061957251e-01
7.177252848982643707e-01  ,   -4.741801218187837730e-01  ,   1.040073638276130419e+00  ,   1.166874610703862780e+00
1.591401183996640212e+00  ,   -2.218834011092653546e-01  ,   1.145864150461566089e+00  ,   5.666260173575196069e-01
1.842200178063036820e+00  ,   -6.796519922317674212e-01  ,   1.301355267909852564e+00  ,   9.612024114102796224e-01
2.463072528430944264e+00  ,   1.815542978610920954e+00  ,   1.494050875253230881e+00  ,   1.083840494986330283e+00
6.953148533135720122e-01  ,   -6.475697968275861971e-01  ,   1.047047869579565749e+00  ,   1.326359313765246517e+00
5.319580470041718190e-01  ,   -4.946583871031725588e-01  ,   7.710193996849381559e-01  ,   4.037528149163924773e-01
3.524270547437292622e-01  ,   -9.601990695293673994e-01  ,   1.049060460835115283e+00  ,   2.417866037525937817e-01
2.259231301281833471e+00  ,   -1.938429957327843234e-01  ,   1.353738796080361961e+00  ,   1.382168403312273641e+00
5.827787753039012086e-01  ,   8.174582975059647705e-01  ,   1.033650244225856607e+00  ,   1.517835952979839975e+00
7.097988586709287340e-01  ,   1.730770015182412358e-01  ,   9.667379986810702430e-01  ,   7.427943781911053867e-01
1.944842018907449732e-01  ,   -1.485982804283667025e-01  ,   5.710030500854522684e-01  ,   7.784888736214531368e-01
1.255291746346708814e+00  ,   1.695163114830631201e-01  ,   9.080594075156447342e-01  ,   1.163262460612461746e+00
1.057312155729054792e+00  ,   7.863860865539279432e-02  ,   1.049689858814302212e+00  ,   1.642515755368499475e+00
1.213230415570734078e+00  ,   9.510327605075671875e-02  ,   7.754008989867905433e-01  ,   1.398485548044334559e+00
-2.035615804846548083e-02  ,   -8.234685721785262036e-01  ,   7.503870041903947241e-01  ,   8.990123575106783171e-01
1.113824134613697669e+00  ,   4.480328671828744391e-01  ,   1.214479533255468535e+00  ,   1.383635905182813319e+00
1.072901629907200505e+00  ,   5.532060471585372730e-01  ,   1.113229010080412085e+00  ,   1.744598005828089660e+00
1.079472767918884024e+00  ,   -1.621137750729984561e-01  ,   8.353065881688844785e-01  ,   1.392157036834506423e+00
5.522661319906846389e-01  ,   -1.172675196574794798e+00  ,   7.173813513575435508e-01  ,   8.626682602195411276e-01
7.815896573565291883e-01  ,   -1.941127692874292376e-01  ,   8.173593960094603927e-01  ,   1.060919657732749988e+00
4.322150738175540852e-01  ,   7.324127001140915416e-01  ,   9.104486683770358635e-01  ,   1.399497840982602659e+00
